,code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
1151,600547,山东黄金,0.969,35.44,34.8,35.45,34.64,35.1,40372148.0,1.8380200000000002,1418059455.0,78.756,4.943,10985023.623808,7784383.496768
1152,600546,山煤国际,-1.57,11.91,12.37,12.65,11.86,12.1,26840218.0,1.35389,323366611.0,108.273,3.685,2361105.26274,2361105.26274
1153,600545,卓郎智能,5.98,6.38,6.16,6.62,5.96,6.02,37984976.0,3.37846,238418865.0,14.924,2.519,1209273.49081,717320.687886
1154,600543,莫高股份,2.799,5.51,5.38,5.55,5.37,5.36,7193672.0,2.24018,39371789.0,68.875,1.517,176937.12,176937.12
1155,600540,新赛股份,1.535,3.97,3.91,4.04,3.89,3.91,14728600.0,3.1276,58479775.0,91.898,2.982,186956.555261,186956.555261
1156,600539,ST狮头,4.795,6.12,5.85,6.13,5.85,5.84,2031898.0,0.88343,12249042.0,153.0,3.222,140760.0,140760.0
1157,600538,国发股份,-0.544,5.48,5.56,5.73,5.41,5.51,17302931.0,3.72586,96661803.0,-109.6,4.03,254491.84938,254491.84938
1158,600537,亿晶光电,10.084,3.93,3.8,3.93,3.66,3.57,25010466.0,2.12609,96816344.0,65.5,1.289,462309.192324,462309.192324
1159,600536,中国软件,-0.333,86.71,89.58,89.71,85.06,87.0,22502278.0,4.54993,1964718257.0,394.136,22.269,4288353.882722,4288353.882722
1160,600535,天士力,2.147,15.7,15.5,15.74,15.37,15.37,21494445.0,1.42096,334666765.0,15.392,2.136,2374885.97953,2374885.97953
1161,600533,栖霞建设,10.056,3.94,3.65,3.94,3.62,3.58,139689107.0,13.30372,538035889.0,19.006,1.025,413700.0,413700.0
1162,600532,宏达矿业,2.388,3.43,3.37,3.45,3.36,3.35,14527991.0,2.81514,49550590.0,171.5,1.054,177010.54196,177010.54196
1163,600531,豫光金铅,1.822,4.47,4.39,4.48,4.39,4.39,26388158.0,2.4203900000000003,117148383.0,37.25,1.469,487338.457398,487338.457398
1164,600530,交大昂立,3.947,3.95,3.83,3.97,3.8,3.8,16385929.0,2.10076,63763798.0,-6.086,3.07,308100.0,308100.0
1165,600529,山东药玻,-0.909,35.96,36.3,37.65,35.79,36.29,5449263.0,0.9158900000000001,198995166.0,42.81,5.71,2139504.018212,2139504.018212
1166,600528,中铁工业,0.651,10.82,10.88,10.95,10.68,10.75,23474399.0,1.27735,254271074.0,16.149,1.434,2403718.818216,1988444.30439
1167,600527,江南高纤,-1.303,3.03,3.08,3.11,2.97,3.07,86674251.0,7.20404,262588362.0,49.672,1.874,437269.627755,364549.627755
1168,600526,*ST菲达,1.484,5.47,5.38,5.56,5.34,5.39,6776136.0,1.23787,37158247.0,-7.104,1.53,299430.355584,299430.355584
1169,600525,长园集团,0.174,5.76,5.8,5.88,5.66,5.75,33601087.0,2.57327,193166809.0,67.368,1.647,752126.487552,752126.487552
1170,600523,贵航股份,0.931,14.09,14.08,14.35,13.95,13.96,7840943.0,1.94061,110649260.0,48.586,2.47,569674.64988,569298.86958
1171,600522,中天科技,4.19,9.45,9.45,9.59,9.16,9.07,164990229.0,5.38114,1547053425.0,13.656,1.445,2897448.26301,2897448.26301
1172,600521,华海药业,1.818,21.28,20.91,21.65,20.91,20.9,31080487.0,2.48477,664044975.0,236.444,5.065,2814005.385856,2661784.621664
1173,600520,文一科技,2.224,10.57,10.39,10.68,10.39,10.34,2430232.0,1.53395,25566735.0,352.333,4.098,167460.51,167460.51
1174,600519,贵州茅台,3.552,1169.02,1136.31,1174.99,1130.56,1128.92,6104460.0,0.48595000000000005,7048821767.0,41.721,11.724,146852035.2156,146852035.2156
1175,600518,ST康美,1.212,3.34,3.32,3.34,3.3,3.3,35834433.0,0.8128000000000001,119017380.0,18.152,0.666,1661269.79945,1472534.846644
1176,600517,置信电气,10.054,8.21,7.58,8.21,7.51,7.46,72619353.0,5.35475,585203846.0,821.0,3.23,4360811.611758,1113413.782683
1177,600516,方大炭素,2.235,10.98,10.82,11.08,10.8,10.74,79958102.0,2.9412000000000003,874262211.0,3.421,2.005,2984968.188774,2984968.188774
1178,600515,海航基础,1.375,5.16,5.12,5.18,5.06,5.09,31832600.0,1.9196,163027261.0,10.694,0.65,2016317.70936,855680.408856
1179,600513,联环药业,2.949,14.66,14.44,14.75,14.2,14.24,30415688.0,10.65511,439693891.0,56.385,4.303,422362.47242,418478.89182
1180,600512,腾达建设,2.278,4.04,4.08,4.34,3.9,3.95,333253030.0,20.84261,1377933086.0,202.0,1.365,645956.744128,645956.744128
1181,600511,国药股份,1.802,27.68,27.4,27.99,27.3,27.19,5196443.0,1.87162,143681384.0,15.115,2.116,2088464.298464,768517.003168
1182,600510,黑牡丹,0.824,8.57,8.88,9.09,8.51,8.5,36375057.0,3.4739,318598689.0,13.603,1.087,897360.436425,897360.436425
1183,600509,天富能源,3.499,3.55,3.47,3.56,3.43,3.43,10219424.0,1.12835,35908773.0,82.558,0.649,408752.331035,321522.28803
1184,600508,上海能源,1.494,8.83,8.73,8.86,8.68,8.7,6099450.0,0.84396,53530497.0,9.598,0.64,638159.994,638159.994
1185,600507,方大特钢,0.663,9.11,9.11,9.25,9.05,9.05,24734771.0,1.78339,226355826.0,7.72,2.016,1318918.848976,1263517.067226
1186,600506,香梨股份,2.902,9.22,9.07,9.26,9.02,8.96,4205629.0,2.84728,38573798.0,297.419,4.898,136185.736906,136185.736906
1187,600505,西昌电力,1.967,9.33,9.26,9.53,9.25,9.15,4636662.0,1.27183,43450048.0,53.962,2.886,340141.4775,340141.4775
1188,600503,华丽家族,0.0,3.58,3.6,3.65,3.55,3.58,50360530.0,3.14303,180992233.0,288.71,1.533,573619.82,573619.82
1189,600502,安徽建工,0.893,4.52,4.49,4.74,4.38,4.48,75154290.0,8.25209,341964041.0,9.826,1.093,777964.442944,411649.970396
1190,600501,航天晨光,0.0,9.35,9.4,9.65,9.22,9.35,17079270.0,4.0541,160784345.0,-23.974,2.015,393900.166,393900.166
1191,600500,中化国际,6.515,6.54,6.22,6.64,6.16,6.14,60578383.0,2.23708,390849383.0,14.864,1.533,1770977.372688,1770977.372688
1192,600499,科达洁能,0.379,5.3,5.33,5.38,5.27,5.28,16850031.0,1.1938,89400366.0,-14.171,1.746,835919.02206,748076.09066
1193,600498,烽火通信,-0.721,33.06,35.5,35.85,32.9,33.3,74204034.0,6.70353,2538359685.0,43.5,3.777,3871275.200004,3659540.991894
1194,600497,驰宏锌锗,3.412,3.94,3.84,4.05,3.81,3.81,86954033.0,2.01754,341681053.0,32.216,1.344,2005968.877792,1698099.885284
1195,600496,精工钢构,-1.9,4.13,4.28,4.34,4.1,4.21,83027811.0,5.49691,348687084.0,37.751,1.449,747713.8676,623813.8676
1196,600495,晋西车轴,2.222,4.14,4.15,4.25,4.07,4.05,42391221.0,3.5086500000000003,176680430.0,138.0,1.574,500191.026804,500191.026804
1197,600493,凤竹纺织,0.357,5.63,5.63,5.71,5.54,5.61,8828238.0,3.24568,49616889.0,50.044,2.07,153136.0,153136.0
1198,600491,龙元建设,-0.495,8.04,8.16,8.2,7.95,8.08,20504894.0,1.3404,165572472.0,12.563,1.2,1229925.39582,1229925.39582
1199,600490,鹏欣资源,2.174,4.23,4.15,4.23,4.12,4.14,25029396.0,1.59284,104475065.0,47.0,1.437,937269.474417,664689.384792
1200,600489,中金黄金,0.473,8.49,8.38,8.5,8.37,8.45,42196088.0,1.22267,355919007.0,141.5,2.14,2930015.473461,2930015.473461
1201,600488,天药股份,0.402,5.0,4.98,5.05,4.94,4.98,12910519.0,1.32202,64400949.0,35.461,1.963,545943.34,488289.383
1202,600487,亨通光电,5.432,18.44,18.2,18.63,17.7,17.49,108955369.0,5.85677,1978804494.0,13.865,2.6790000000000003,3510411.107196,3430454.468744
1203,600486,扬农化工,-1.059,73.81,75.0,75.75,73.45,74.6,4408986.0,1.42272,328964530.0,25.549,4.557,2287363.832567,2287363.832567
1204,600485,*ST信威,4.938,1.7,1.7,1.7,1.7,1.62,5142582.0,0.27138,8742389.0,-1.717,-0.5700000000000001,497036.27294,322150.00714
1205,600483,福能股份,0.819,8.62,8.56,8.66,8.48,8.55,10479992.0,0.6753300000000001,89965586.0,12.676,1.124,1337680.740772,1337680.740772
1206,600482,中国动力,2.123,17.8,17.61,17.86,17.5,17.43,6912263.0,0.7946700000000001,122234657.0,22.821,1.153,3017092.81236,1548294.85104
1207,600481,双良节能,2.484,3.3,3.25,3.37,3.23,3.22,12770700.0,0.7848,42153369.0,21.304,2.45,540320.81664,536994.41664
1208,600480,凌云股份,1.903,10.71,10.84,10.86,10.44,10.51,11839457.0,2.17106,125744910.0,17.85,1.284,587422.854333,584048.060505
1209,600479,千金药业,1.105,9.15,9.08,9.17,9.06,9.05,10846225.0,2.59165,98945999.0,14.995,1.873,382934.012055,382934.012055
1210,600478,科力远,2.418,4.66,4.61,4.71,4.54,4.55,32522796.0,2.21291,150575771.0,310.667,2.882,770429.125876,684873.99288
1211,600477,杭萧钢构,-0.849,4.67,4.78,4.93,4.66,4.71,51790832.0,2.40486,246332427.0,14.686,3.006,1005795.370937,1005727.655003
1212,600476,湘邮科技,0.641,14.12,14.21,14.26,13.98,14.03,3973504.0,2.46694,56066744.0,1412.0,10.944,227430.84,227430.84
1213,600475,华光股份,0.5,10.06,10.1,10.17,9.98,10.01,3243747.0,2.30879,32547403.0,13.42,1.129,562748.564266,141338.450868
1214,600470,六国化工,4.167,3.75,3.63,3.77,3.62,3.6,22488597.0,4.31146,83384234.0,-3.233,1.349,195600.0,195600.0
1215,600469,风神股份,6.033,5.8,5.54,5.82,5.5,5.47,18079314.0,3.2146,102564231.0,193.333,1.479,326199.66876,326199.66876
1216,600468,百利电气,6.459,4.45,4.2,4.6,4.2,4.18,34843472.0,3.10577,155496593.0,76.592,3.0,499243.29191,499243.29191
1217,600467,好当家,2.532,2.43,2.38,2.5,2.36,2.37,43266551.0,2.96145,105024178.0,57.857,1.154,355021.615872,355021.615872
1218,600466,蓝光发展,0.281,7.14,7.06,7.14,6.95,7.12,26964533.0,0.8950800000000001,190317663.0,11.474,1.6059999999999999,2150936.44899,2150936.44899
1219,600463,空港股份,-1.439,6.85,6.8,6.94,6.7,6.95,6151991.0,2.05066,41998250.0,134.314,1.494,205500.0,205500.0
1220,600462,*ST九有,2.069,1.48,1.46,1.49,1.44,1.45,5558200.0,1.04129,8151307.0,-2.902,-60.905,78999.44,78999.44
1221,600461,洪城水业,2.698,6.47,6.38,6.48,6.32,6.3,10188551.0,1.29035,65360510.0,15.047,1.363,613380.813097,510867.075375
1222,600460,士兰微,0.228,17.59,17.86,17.94,17.08,17.55,64474288.0,4.91397,1124086555.0,135.308,6.736,2307916.379026,2307916.379026
1223,600459,贵研铂业,2.278,16.16,16.12,16.26,15.85,15.8,16296276.0,3.72309,262345123.0,35.13,2.249,707336.145776,707336.145776
1224,600458,时代新材,-1.946,8.06,8.34,8.36,7.98,8.22,23407509.0,2.91574,190233626.0,-15.208,1.38,647055.310512,647055.310512
1225,600456,宝钛股份,9.986,30.84,29.75,30.84,29.15,28.04,19907612.0,4.62682,605154119.0,94.053,3.614,1326939.4188,1326939.4188
1226,600455,博通股份,1.092,27.78,27.96,28.07,27.5,27.48,2778417.0,4.44846,77076498.0,547.929,11.567,173508.324,173508.324
1227,600452,涪陵电力,0.478,18.91,19.14,19.17,18.74,18.82,3367751.0,1.0739,63834481.0,12.122,3.425,593017.6,593017.6
1228,600449,宁夏建材,0.086,11.64,11.64,11.84,11.55,11.63,19247395.0,4.02513,224750775.0,12.997,1.025,556602.732888,556602.732888
1229,600448,华纺股份,0.615,6.54,6.52,6.58,6.25,6.5,54242975.0,10.53881,348461172.0,163.5,2.313,343251.715572,336612.121836
1230,600446,金证股份,0.982,21.59,21.87,22.13,21.05,21.38,48504791.0,5.68497,1048504389.0,-158.401,10.553,1857691.004956,1842081.434956
1231,600444,国机通用,2.359,9.98,9.76,10.01,9.71,9.75,1818146.0,1.24172,17995114.0,30.965,2.585,146129.088136,146129.088136
1232,600439,瑞贝卡,2.174,3.29,3.23,3.3,3.23,3.22,21530964.0,1.90205,70236558.0,15.901,1.323,372423.20976,372423.20976
1233,600438,通威股份,1.476,17.19,17.24,17.32,16.83,16.94,55208150.0,1.42194,943803958.0,33.058,4.081,6674180.110524,6674180.110524
1234,600436,片仔癀,2.603,130.1,126.9,130.98,126.9,126.8,5710449.0,0.9465100000000001,739074473.0,68.836,12.5,7849156.9021,7849156.9021
1235,600435,北方导航,0.735,8.22,8.26,8.29,8.13,8.16,22467459.0,1.5085700000000002,184414992.0,274.0,5.748,1224221.04,1224221.04
1236,600433,冠豪高新,1.744,3.5,3.45,3.58,3.42,3.44,28218825.0,2.21966,99053126.0,38.889,1.693,444960.40505,444960.40505
1237,600429,三元股份,1.731,5.29,5.23,5.42,5.18,5.2,9084450.0,0.60662,48157676.0,44.083,1.541,792207.878354,792207.878354
1238,600428,中远海特,2.071,3.45,3.4,3.49,3.4,3.38,17001126.0,0.79198,58411351.0,86.25,0.754,740594.515995,740594.515995
1239,600426,华鲁恒升,2.856,18.73,18.34,18.85,18.11,18.21,31814077.0,1.9634300000000002,589676848.0,10.048,2.228,3046733.71175,3034877.62175
1240,600425,青松建化,-0.447,4.45,4.41,4.64,4.35,4.47,111661008.0,8.09848,498626398.0,17.115,1.314,613561.58827,613561.58827
1241,600423,ST柳化,2.941,2.8,2.73,2.81,2.71,2.72,3587316.0,0.44915000000000005,9910073.0,3.111,1.313,223634.60728,223634.60728
1242,600422,昆药集团,0.746,10.8,10.77,10.86,10.68,10.72,16371873.0,2.15436,176186515.0,24.748,2.007,821823.61536,820738.53936
1243,600421,*ST仰帆,4.343,10.33,9.9,10.34,9.66,9.9,745719.0,0.38125000000000003,7577200.0,-206.6,-633.742,202054.8,202054.8
1244,600420,现代制药,1.587,9.6,9.49,9.61,9.45,9.45,7808314.0,1.35686,74338018.0,14.858,1.3940000000000001,985862.6496,552451.29984
1245,600419,天润乳业,4.949,12.3,11.82,12.5,11.74,11.72,9502133.0,3.53766,115459723.0,22.364,2.536,330377.18451,330377.18451
1246,600418,江淮汽车,-2.189,5.81,5.98,6.02,5.77,5.94,42744730.0,2.25767,249976759.0,-13.833,0.847,1100014.339977,1100014.339977
1247,600416,湘电股份,10.0,12.1,11.2,12.1,11.1,11.0,67196836.0,7.1045,778156223.0,-5.99,3.375,1144459.53325,1144459.53325
1248,600415,小商品城,1.393,3.64,3.6,3.65,3.59,3.59,20281159.0,0.37260000000000004,73519579.0,18.2,1.5750000000000002,1981329.960064,1981329.960064
1249,600410,华胜天成,-2.674,12.01,12.7,12.71,11.91,12.34,125800731.0,11.44951,1532851926.0,-58.216,2.646,1319590.802983,1319590.802983
1250,600409,三友化工,1.466,6.23,6.19,6.25,6.11,6.14,49943726.0,2.45144,308575532.0,8.109,1.157,1286089.706104,1269251.868283
1251,600408,ST安泰,4.803,2.4,2.33,2.4,2.3,2.29,8235245.0,0.81796,19515984.0,2.963,1.467,241632.0,241632.0
1252,600406,国电南瑞,3.448,21.6,21.95,22.35,21.43,20.88,44337883.0,1.51071,971964415.0,23.226,3.501,9983392.16688,6339381.60672
1253,600405,动力源,4.015,5.7,5.75,5.88,5.56,5.48,45187568.0,8.16728,259543032.0,-11.423,3.024,319167.48036,315367.00536
1254,600403,大有能源,-1.188,4.16,4.25,4.25,4.15,4.21,3807803.0,0.15927000000000002,15948448.0,15.272,1.163,994577.959232,994577.959232
1255,600400,红豆股份,0.0,4.1,4.15,4.15,4.07,4.1,43838689.0,1.73053,179768164.0,51.25,2.504,1038635.33392,1038635.33392
1256,600399,ST抚钢,2.521,3.66,3.63,3.75,3.61,3.57,23861088.0,1.20993,88347110.0,1.8210000000000002,1.6600000000000001,721788.6,721788.6
1257,600398,海澜之家,1.143,7.08,7.06,7.15,7.02,7.0,13890456.0,0.31426000000000004,98497881.0,9.195,2.475,3129368.836548,3129368.836548
1258,600397,安源煤业,3.673,2.54,2.44,2.54,2.41,2.45,32550002.0,3.28801,81251719.0,39.137,3.304,251449.810028,251449.810028
1259,600396,*ST金山,2.703,1.9,1.86,1.92,1.85,1.85,9125332.0,0.61963,17271255.0,-3.84,1.457,279814.29523,279814.29523
1260,600395,盘江股份,0.821,6.14,6.11,6.24,6.06,6.09,15110053.0,0.9129700000000001,93099852.0,10.753,1.434,1016201.842654,1016201.842654
1261,600393,粤泰股份,-0.687,2.89,2.87,2.95,2.86,2.91,45152092.0,4.5691,130796802.0,26.273,1.164,732975.63443,285591.404528
1262,600392,盛和资源,2.285,7.61,7.51,7.61,7.43,7.44,22309038.0,1.34896,168080113.0,46.63,2.458,1335682.137987,1258536.523987
1263,600391,航发科技,-3.07,22.1,23.4,25.0,22.02,22.8,55581657.0,16.83633,1312178270.0,-24.022,5.132,729585.90107,729585.90107
1264,600390,五矿资本,1.829,8.35,8.3,8.48,8.13,8.2,37979174.0,0.8443400000000001,316319434.0,13.914,1.092,3755884.658265,3755884.658265
1265,600389,江山股份,-0.324,21.54,21.62,21.8,21.27,21.61,4056962.0,1.36598,87586863.0,16.316,3.246,639738.0,639738.0
1266,600388,龙净环保,1.227,11.55,11.44,11.75,11.33,11.41,20798137.0,1.94548,240502102.0,15.4,2.248,1234752.75,1234752.75
1267,600387,海越能源,2.182,7.96,7.84,7.96,7.78,7.79,9154231.0,2.36225,72142941.0,12.061,1.238,375532.473344,308467.512
1268,600386,北巴传媒,2.809,3.66,3.59,3.69,3.57,3.56,10295793.0,1.27676,37531274.0,28.154,1.683,295142.4,295142.4
1269,600385,*ST金泰,1.038,7.79,7.7,7.86,7.64,7.71,769097.0,0.53868,5969658.0,-111.286,20.941,115375.468292,111220.801106
1270,600383,金地集团,-1.021,15.51,15.28,15.84,15.25,15.67,54841305.0,1.21476,850822947.0,8.665,1.428,7002119.120172,7002119.120172
1271,600382,广东明珠,1.214,6.67,6.64,6.68,6.54,6.59,5780921.0,0.9525800000000001,38272220.0,8.036,0.7030000000000001,404783.734055,404783.734055
1272,600381,青海春天,2.595,5.14,5.05,5.16,5.03,5.01,5083877.0,0.86599,25946553.0,42.833,1.282,301749.220874,301749.220874
1273,600380,健康元,-1.185,12.51,12.66,12.74,12.31,12.66,35249906.0,1.81196,439998377.0,29.188,2.351,2433702.384333,2433702.384333
1274,600379,宝光股份,2.532,5.67,5.55,5.79,5.54,5.53,4528740.0,1.37151,25695116.0,34.764,3.463,187224.286788,187224.286788
1275,600378,昊华科技,0.24,20.91,21.3,21.47,20.82,20.86,4929613.0,2.43833,103858311.0,33.19,3.194,1874842.157787,422740.69014
1276,600377,宁沪高速,-0.475,10.48,10.53,10.57,10.44,10.53,8342500.0,0.21955000000000002,87388105.0,12.063,1.908,5279559.38,3982155.628408
1277,600376,首开股份,0.0,7.4,7.35,7.44,7.26,7.4,16473577.0,0.6386200000000001,121301602.0,6.941,0.795,1908878.27908,1908878.27908
1278,600375,华菱星马,-0.213,4.69,4.69,4.75,4.62,4.7,12362720.0,2.22455,57899182.0,42.636,0.924,260642.339993,260642.339993
1279,600373,中文传媒,1.697,14.38,14.28,14.38,14.02,14.14,19876281.0,1.46682,282092384.0,12.186,1.453,1948581.627922,1948581.627922
1280,600372,中航电子,0.205,14.68,14.76,14.85,14.53,14.65,19399738.0,1.10256,284655957.0,53.518,3.537,2582979.83006,2582979.83006
1281,600371,万向德农,1.314,13.11,12.84,13.58,12.72,12.94,29456812.0,13.08843,390385290.0,57.0,6.204,295053.66,295053.66
1282,600370,三房巷,3.63,3.14,3.05,3.15,3.03,3.03,13915080.0,1.7454,43155148.0,46.657,1.874,250334.68822,250334.68822
1283,600369,西南证券,1.294,5.48,5.49,5.62,5.36,5.41,116044266.0,2.05566,637154428.0,137.0,1.6139999999999999,3093519.799952,3093519.799952
1284,600368,五洲交通,3.271,4.42,4.33,4.48,4.33,4.28,29081833.0,2.5836,128276227.0,11.632,1.157,497529.374056,497529.374056
1285,600367,红星发展,1.266,8.0,7.95,8.0,7.89,7.9,4602531.0,1.58054,36563547.0,20.141,1.794,238436.0,232960.0
1286,600366,宁波韵升,1.993,6.14,6.1,6.15,5.99,6.02,25133333.0,2.541,152854167.0,67.845,1.426,607315.824694,607315.824694
1287,600365,通葡股份,1.613,3.78,3.75,3.83,3.72,3.72,9147763.0,2.28694,34541192.0,378.0,2.171,151200.0,151200.0
1288,600363,联创光电,6.954,16.15,15.35,16.16,15.3,15.1,28062647.0,6.32787,440576658.0,31.667,2.779,716214.95125,716214.95125
1289,600362,江西铜业,1.728,14.72,14.56,14.84,14.44,14.47,42740721.0,2.05955,625700968.0,20.732,0.993,5097137.68416,3054764.18016
1290,600361,华联综超,1.596,3.82,3.75,3.84,3.74,3.76,11341601.0,1.70343,43031070.0,29.385,0.931,254338.624676,254338.624676
1291,600360,华微电子,2.535,8.9,8.84,8.93,8.5,8.68,92126299.0,9.59354,802347941.0,63.571,2.794,857934.46056,854662.82056
1292,600359,新农开发,2.08,5.89,5.85,5.98,5.74,5.77,23172496.0,6.07384,136649373.0,-10.333,5.145,224711.05098,224711.05098
1293,600358,国旅联合,2.406,3.83,3.74,3.85,3.73,3.74,5947305.0,1.17783,22610222.0,-23.142,4.29,193390.74078,193390.74078
1294,600356,恒丰纸业,2.235,7.32,7.25,7.44,7.18,7.16,6359239.0,2.12875,46495732.0,33.273,1.009,218671.368696,218671.368696
1295,600355,精伦电子,0.535,3.76,3.78,3.84,3.67,3.74,38559467.0,7.83587,144169722.0,188.0,5.422,185025.5392,185025.5392
1296,600354,敦煌种业,2.893,4.98,4.88,5.1,4.8,4.84,42178481.0,7.99134,210167640.0,-12.082,4.462,262845.43584,262845.43584
1297,600353,旭光股份,2.41,5.95,5.99,6.08,5.8,5.81,15419574.0,2.83594,91467814.0,56.398,2.918,323513.4,323513.4
1298,600352,浙江龙盛,4.863,15.31,14.77,15.58,14.39,14.6,213538625.0,6.56369,3223223069.0,12.115,2.109,4980851.07766,4980851.07766
1299,600351,亚宝药业,0.538,5.61,5.61,5.63,5.56,5.58,10645635.0,1.3825500000000002,59662862.0,16.107,1.487,431970.012903,431970.012903
1300,600350,山东高速,1.163,4.35,4.31,4.36,4.3,4.3,11735220.0,0.24392000000000003,50908939.0,7.108,0.738,2092857.147795,2092857.147795
1301,600348,阳泉煤业,1.811,5.06,5.01,5.09,4.96,4.97,27360659.0,1.13766,137815461.0,6.171,0.6920000000000001,1216930.0,1216930.0
1302,600346,恒力石化,0.261,15.38,15.47,15.54,15.23,15.34,22299663.0,0.48143,342460702.0,22.618,3.354,10826135.470868,7123916.966642
1303,600345,长江通信,1.104,21.97,22.57,22.68,21.82,21.73,6904086.0,3.48691,153234014.0,18.778,2.25,435006.0,435006.0
1304,600343,航天动力,-0.206,9.7,9.81,10.03,9.5,9.72,26313806.0,4.12309,256971062.0,268.698,2.816,619060.15756,619060.15756
1305,600340,华夏幸福,0.809,26.18,26.0,26.7,25.51,25.97,31811316.0,1.06777,833236950.0,6.908,1.9809999999999999,7888782.509762,7799605.575762
1306,600339,中油工程,4.452,3.05,2.94,3.08,2.91,2.92,81849260.0,1.46601,246876332.0,17.826,0.729,1702859.978655,1702859.978655
1307,600338,西藏珠峰,2.915,10.59,10.4,10.63,10.31,10.29,11163653.0,1.22113,116925239.0,7.678,3.615,968148.567912,968148.567912
1308,600337,美克家居,2.54,4.44,4.36,4.47,4.34,4.33,16667383.0,0.9643700000000001,73557606.0,17.522,1.7389999999999999,786285.254784,767370.171912
1309,600336,澳柯玛,10.034,6.47,6.04,6.47,6.04,5.88,48323137.0,6.22117,306441322.0,71.889,2.705,517071.575043,502559.365043
1310,600335,国机汽车,2.069,5.92,5.82,6.02,5.75,5.8,17030732.0,1.65389,100102289.0,10.249,0.853,862470.207792,609604.207504
1311,600333,长春燃气,1.299,4.68,4.61,4.72,4.58,4.62,8127107.0,1.53452,37838310.0,-42.545,1.421,285026.360112,247862.070144
1312,600332,白云山,1.375,35.39,35.01,35.41,34.86,34.91,12833881.0,0.9128600000000001,451845512.0,16.725,2.382,5753674.168511,4975448.068511
1313,600331,宏达股份,3.15,2.62,2.58,2.64,2.55,2.54,41444207.0,2.03958,107598238.0,-1.992,2.333,532384.0,532384.0
1314,600330,天通股份,2.059,9.42,9.39,9.5,9.19,9.23,41743836.0,4.18877,390796344.0,33.053,2.332,938764.91766,938764.91766
1315,600329,中新药业,1.427,13.5,13.38,13.56,13.3,13.31,5657799.0,0.7387400000000001,76009648.0,18.493,1.995,1043284.1526,1033921.9026
1316,600328,兰太实业,1.135,8.91,8.89,8.98,8.84,8.81,9568765.0,2.18449,85292899.0,14.587,1.4889999999999999,744950.884095,390285.686043
1317,600327,大东方,-0.232,4.3,4.34,4.41,4.26,4.31,40070309.0,4.52885,173538662.0,10.777,1.353,380455.19274,380455.19274
1318,600326,西藏天路,-0.538,7.39,7.5,7.53,7.35,7.43,34211278.0,3.9533,254677360.0,14.212,1.8780000000000001,639519.15289,639519.15289
1319,600325,华发股份,0.273,7.35,7.28,7.38,7.24,7.33,38659424.0,1.83427,282533202.0,6.806,1.235,1556156.41776,1549096.55901
1320,600323,瀚蓝环境,2.473,21.96,21.5,22.38,21.2,21.43,14328032.0,1.86986,314093547.0,19.263,2.623,1682715.783528,1682715.783528
1321,600322,天房发展,2.341,3.06,3.0,3.18,2.99,2.99,125755391.0,11.37337,387155740.0,25.123,0.715,338344.2,338344.2
1322,600321,ST正源,2.381,2.15,2.12,2.17,2.12,2.1,8230802.0,0.5448900000000001,17682097.0,84.98,1.203,324768.25,324768.25
1323,600320,振华重工,4.956,3.6,3.45,3.62,3.44,3.43,33103865.0,0.9965,117068524.0,42.857,1.255,1896607.26036,1195919.15796
1324,600319,ST亚星,-0.329,6.05,6.02,6.21,6.01,6.07,4833020.0,1.5314,29467770.0,605.0,33.989,190934.37,190934.37
1325,600318,新力金融,9.992,13.21,12.1,13.21,11.8,12.01,68520284.0,14.15708,867713350.0,120.091,5.303,678154.410709,639364.0
1326,600317,营口港,-0.84,2.36,2.4,2.4,2.34,2.38,26628833.0,0.41138,62866084.0,15.265,1.255,1527623.988708,1527623.988708
1327,600316,洪都航空,-0.28,14.26,14.5,14.55,14.03,14.3,15317604.0,2.13601,218371593.0,68.922,2.128,1022605.294112,1022605.294112
1328,600315,上海家化,1.75,27.32,26.97,27.45,26.77,26.85,6831191.0,1.01768,185532093.0,32.916,2.917,1833850.795452,1833850.795452
1329,600313,农发种业,2.857,3.24,3.13,3.3,3.13,3.15,78395235.0,7.6903500000000005,253829640.0,110.58,2.484,350632.366812,330284.662668
1330,600312,平高电气,10.03,7.35,7.35,7.35,7.22,6.68,19926726.0,1.46852,146323728.0,34.834,1.114,997337.162115,997337.162115
1331,600311,荣华实业,0.649,3.1,3.05,3.12,3.02,3.08,27728900.0,4.166,85326628.0,-18.983,4.516,206336.0,206336.0
1332,600310,桂东电力,3.133,4.28,4.18,4.37,4.18,4.15,18298384.0,2.21055,77965082.0,51.753,1.741,354287.7,354287.7
1333,600309,万华化学,4.369,52.08,50.15,52.98,50.14,49.9,38721880.0,2.7197,2010109207.0,13.423,4.053,16351800.428208,7414923.43536
1334,600308,华泰股份,1.699,4.79,4.76,4.88,4.7,4.71,31377523.0,2.68744,150332380.0,7.777,0.7010000000000001,559261.919701,559261.919701
1335,600307,酒钢宏兴,1.604,1.9,1.89,1.92,1.87,1.87,75314458.0,1.20246,142842754.0,10.888,1.005,1190037.91056,1190037.91056
1336,600306,商业城,9.916,5.21,4.75,5.21,4.73,4.74,9660792.0,5.44406,48832328.0,-7.338,-16.529,92810.376278,92454.313416
