,date,predict,code
1061,2020-01-22,0.0,300797
1201,2020-01-23,0.0,300797
1341,2020-02-03,0.0,300797
1481,2020-02-04,0.0,300797
1621,2020-02-05,0.0,300797
1761,2020-02-06,0.0,300797
1901,2020-02-07,0.0,300797
2041,2020-02-10,1.0,300797
2181,2020-02-11,1.0,300797
2321,2020-02-12,1.0,300797
2461,2020-02-13,1.0,300797
2601,2020-02-14,1.0,300797
2741,2020-02-17,1.0,300797
2881,2020-02-18,1.0,300797
3021,2020-02-19,1.0,300797
3161,2020-02-20,1.0,300797
3301,2020-02-21,1.0,300797
3441,2020-02-24,1.0,300797
3581,2020-02-25,1.0,300797
3721,2020-02-26,1.0,300797
3861,2020-02-27,0.0,300797
4001,2020-02-28,0.0,300797
4141,2020-02-29,0.0,300797
121,2020-01-13,0.17695379257202148,600000
261,2020-01-14,0.0,600000
401,2020-01-15,0.0,600000
541,2020-01-16,0.0,600000
681,2020-01-17,0.0,600000
821,2020-01-20,0.0,600000
961,2020-01-21,0.0,600000
1101,2020-01-22,0.0,600000
1241,2020-01-23,0.0,600000
1381,2020-02-03,0.0,600000
1521,2020-02-04,0.0,600000
1661,2020-02-05,0.0,600000
1801,2020-02-06,0.0,600000
1941,2020-02-07,0.0,600000
2081,2020-02-10,0.0,600000
2221,2020-02-11,0.0,600000
2361,2020-02-12,0.0,600000
2501,2020-02-13,0.0,600000
2641,2020-02-14,0.0,600000
2781,2020-02-17,0.0,600000
2921,2020-02-18,0.0,600000
3061,2020-02-19,0.06485342979431152,600000
3201,2020-02-20,0.5126267671585083,600000
3341,2020-02-21,0.7824127674102783,600000
3481,2020-02-24,0.6790762543678284,600000
3621,2020-02-25,0.0,600000
3761,2020-02-26,0.0,600000
3901,2020-02-27,0.0,600000
4041,2020-02-28,0.0,600000
4181,2020-02-29,0.0,600000
18,2020-01-13,0.7559814453125,600019
158,2020-01-14,0.0,600019
298,2020-01-15,0.0,600019
438,2020-01-16,0.0,600019
578,2020-01-17,0.0,600019
718,2020-01-20,0.0,600019
858,2020-01-21,0.0,600019
998,2020-01-22,0.0,600019
1138,2020-01-23,0.0,600019
1278,2020-02-03,0.0,600019
1418,2020-02-04,0.0,600019
1558,2020-02-05,0.0,600019
1698,2020-02-06,0.0,600019
1838,2020-02-07,0.0,600019
1978,2020-02-10,0.43537473678588867,600019
2118,2020-02-11,1.0,600019
2258,2020-02-12,1.0,600019
2398,2020-02-13,1.0,600019
2538,2020-02-14,1.0,600019
2678,2020-02-17,1.0,600019
2818,2020-02-18,1.0,600019
2958,2020-02-19,1.0,600019
3098,2020-02-20,1.0,600019
3238,2020-02-21,1.0,600019
3378,2020-02-24,1.0,600019
3518,2020-02-25,1.0,600019
3658,2020-02-26,0.6375284194946289,600019
3798,2020-02-27,0.0,600019
3938,2020-02-28,0.0,600019
4078,2020-02-29,0.0,600019
57,2020-01-13,0.9006586074829102,600025
197,2020-01-14,0.0,600025
337,2020-01-15,0.0,600025
477,2020-01-16,0.0,600025
617,2020-01-17,0.0,600025
757,2020-01-20,0.0,600025
897,2020-01-21,0.0,600025
1037,2020-01-22,0.0,600025
1177,2020-01-23,0.0,600025
1317,2020-02-03,0.0,600025
1457,2020-02-04,0.0,600025
1597,2020-02-05,0.0,600025
1737,2020-02-06,0.0,600025
1877,2020-02-07,0.0,600025
2017,2020-02-10,1.0,600025
2157,2020-02-11,1.0,600025
2297,2020-02-12,1.0,600025
2437,2020-02-13,1.0,600025
2577,2020-02-14,1.0,600025
2717,2020-02-17,1.0,600025
2857,2020-02-18,1.0,600025
2997,2020-02-19,1.0,600025
3137,2020-02-20,1.0,600025
3277,2020-02-21,1.0,600025
3417,2020-02-24,1.0,600025
3557,2020-02-25,1.0,600025
3697,2020-02-26,0.6913280487060547,600025
3837,2020-02-27,0.0,600025
3977,2020-02-28,0.0,600025
4117,2020-02-29,0.0,600025
103,2020-01-13,0.4148116111755371,600038
243,2020-01-14,0.0,600038
383,2020-01-15,0.0,600038
523,2020-01-16,0.0,600038
663,2020-01-17,0.0,600038
803,2020-01-20,0.0,600038
943,2020-01-21,0.0,600038
1083,2020-01-22,0.0,600038
1223,2020-01-23,0.0,600038
1363,2020-02-03,0.0,600038
1503,2020-02-04,0.0,600038
1643,2020-02-05,0.0,600038
1783,2020-02-06,0.0,600038
1923,2020-02-07,0.0,600038
2063,2020-02-10,1.0,600038
2203,2020-02-11,1.0,600038
2343,2020-02-12,1.0,600038
2483,2020-02-13,1.0,600038
2623,2020-02-14,1.0,600038
2763,2020-02-17,1.0,600038
2903,2020-02-18,1.0,600038
3043,2020-02-19,1.0,600038
3183,2020-02-20,1.0,600038
3323,2020-02-21,1.0,600038
3463,2020-02-24,1.0,600038
3603,2020-02-25,1.0,600038
3743,2020-02-26,0.0,600038
3883,2020-02-27,0.0,600038
4023,2020-02-28,0.0,600038
4163,2020-02-29,0.0,600038
75,2020-01-13,0.30806684494018555,600138
215,2020-01-14,0.0,600138
355,2020-01-15,0.0,600138
495,2020-01-16,0.0,600138
635,2020-01-17,0.0,600138
775,2020-01-20,0.0,600138
915,2020-01-21,0.0,600138
1055,2020-01-22,0.0,600138
1195,2020-01-23,0.0,600138
1335,2020-02-03,0.0,600138
1475,2020-02-04,0.0,600138
1615,2020-02-05,0.0,600138
1755,2020-02-06,0.0,600138
1895,2020-02-07,0.0,600138
2035,2020-02-10,1.0,600138
2175,2020-02-11,1.0,600138
2315,2020-02-12,1.0,600138
2455,2020-02-13,1.0,600138
2595,2020-02-14,1.0,600138
2735,2020-02-17,1.0,600138
2875,2020-02-18,1.0,600138
3015,2020-02-19,1.0,600138
3155,2020-02-20,1.0,600138
3295,2020-02-21,1.0,600138
3435,2020-02-24,1.0,600138
3575,2020-02-25,1.0,600138
3715,2020-02-26,0.34250593185424805,600138
3855,2020-02-27,0.0,600138
3995,2020-02-28,0.0,600138
4135,2020-02-29,0.0,600138
22,2020-01-13,1.0,600167
162,2020-01-14,0.049430251121520996,600167
302,2020-01-15,0.0,600167
442,2020-01-16,0.0,600167
582,2020-01-17,0.0,600167
722,2020-01-20,0.0,600167
862,2020-01-21,0.0,600167
1002,2020-01-22,0.0,600167
1142,2020-01-23,0.0,600167
1282,2020-02-03,0.0,600167
1422,2020-02-04,0.0,600167
1562,2020-02-05,0.0,600167
1702,2020-02-06,0.0,600167
1842,2020-02-07,0.0,600167
1982,2020-02-10,1.0,600167
2122,2020-02-11,1.0,600167
2262,2020-02-12,1.0,600167
2402,2020-02-13,1.0,600167
2542,2020-02-14,1.0,600167
2682,2020-02-17,1.0,600167
2822,2020-02-18,1.0,600167
2962,2020-02-19,1.0,600167
3102,2020-02-20,1.0,600167
3242,2020-02-21,1.0,600167
3382,2020-02-24,1.0,600167
3522,2020-02-25,1.0,600167
3662,2020-02-26,0.7260632514953613,600167
3802,2020-02-27,0.0,600167
3942,2020-02-28,0.0,600167
4082,2020-02-29,0.0,600167
93,2020-01-13,0.3463174104690552,600170
233,2020-01-14,0.0,600170
373,2020-01-15,0.0,600170
513,2020-01-16,0.0,600170
653,2020-01-17,0.0,600170
793,2020-01-20,0.0,600170
933,2020-01-21,0.0,600170
1073,2020-01-22,0.0,600170
1213,2020-01-23,0.0,600170
1353,2020-02-03,0.0,600170
1493,2020-02-04,0.0,600170
1633,2020-02-05,0.0,600170
1773,2020-02-06,0.0,600170
1913,2020-02-07,0.0,600170
2053,2020-02-10,1.0,600170
2193,2020-02-11,1.0,600170
2333,2020-02-12,1.0,600170
2473,2020-02-13,1.0,600170
2613,2020-02-14,1.0,600170
2753,2020-02-17,1.0,600170
2893,2020-02-18,1.0,600170
3033,2020-02-19,1.0,600170
3173,2020-02-20,1.0,600170
3313,2020-02-21,1.0,600170
3453,2020-02-24,1.0,600170
3593,2020-02-25,1.0,600170
3733,2020-02-26,0.0,600170
3873,2020-02-27,0.0,600170
4013,2020-02-28,0.0,600170
4153,2020-02-29,0.0,600170
64,2020-01-13,0.5602116584777832,600368
204,2020-01-14,0.0,600368
344,2020-01-15,0.0,600368
484,2020-01-16,0.0,600368
624,2020-01-17,0.0,600368
764,2020-01-20,0.0,600368
904,2020-01-21,0.0,600368
1044,2020-01-22,0.0,600368
1184,2020-01-23,0.0,600368
1324,2020-02-03,0.0,600368
1464,2020-02-04,0.0,600368
1604,2020-02-05,0.0,600368
1744,2020-02-06,0.0,600368
1884,2020-02-07,0.0,600368
2024,2020-02-10,1.0,600368
2164,2020-02-11,1.0,600368
2304,2020-02-12,1.0,600368
2444,2020-02-13,1.0,600368
2584,2020-02-14,1.0,600368
2724,2020-02-17,1.0,600368
2864,2020-02-18,1.0,600368
3004,2020-02-19,1.0,600368
3144,2020-02-20,1.0,600368
3284,2020-02-21,1.0,600368
3424,2020-02-24,1.0,600368
3564,2020-02-25,1.0,600368
3704,2020-02-26,0.644749641418457,600368
3844,2020-02-27,0.0,600368
3984,2020-02-28,0.0,600368
4124,2020-02-29,0.0,600368
128,2020-01-13,1.0,600390
268,2020-01-14,1.0,600390
408,2020-01-15,0.0,600390
548,2020-01-16,0.0,600390
688,2020-01-17,0.0,600390
828,2020-01-20,0.0,600390
968,2020-01-21,0.0,600390
1108,2020-01-22,0.0,600390
1248,2020-01-23,0.0,600390
1388,2020-02-03,0.0,600390
1528,2020-02-04,0.0,600390
1668,2020-02-05,0.0,600390
1808,2020-02-06,0.0,600390
1948,2020-02-07,0.0,600390
2088,2020-02-10,1.0,600390
2228,2020-02-11,1.0,600390
2368,2020-02-12,1.0,600390
2508,2020-02-13,1.0,600390
2648,2020-02-14,1.0,600390
2788,2020-02-17,1.0,600390
2928,2020-02-18,1.0,600390
3068,2020-02-19,1.0,600390
3208,2020-02-20,1.0,600390
3348,2020-02-21,1.0,600390
3488,2020-02-24,1.0,600390
3628,2020-02-25,1.0,600390
3768,2020-02-26,1.0,600390
3908,2020-02-27,0.0,600390
4048,2020-02-28,0.0,600390
4188,2020-02-29,0.0,600390
42,2020-01-13,0.0,600398
182,2020-01-14,0.0,600398
322,2020-01-15,0.0,600398
462,2020-01-16,0.0,600398
602,2020-01-17,0.0,600398
742,2020-01-20,0.0,600398
882,2020-01-21,0.0,600398
1022,2020-01-22,0.0,600398
1162,2020-01-23,0.0,600398
1302,2020-02-03,0.0,600398
1442,2020-02-04,0.0,600398
1582,2020-02-05,0.0,600398
1722,2020-02-06,0.0,600398
1862,2020-02-07,0.0,600398
2002,2020-02-10,0.01773381233215332,600398
2142,2020-02-11,1.0,600398
2282,2020-02-12,1.0,600398
2422,2020-02-13,1.0,600398
2562,2020-02-14,1.0,600398
2702,2020-02-17,1.0,600398
2842,2020-02-18,1.0,600398
2982,2020-02-19,1.0,600398
3122,2020-02-20,1.0,600398
3262,2020-02-21,1.0,600398
3402,2020-02-24,1.0,600398
3542,2020-02-25,1.0,600398
3682,2020-02-26,0.0,600398
3822,2020-02-27,0.0,600398
3962,2020-02-28,0.0,600398
4102,2020-02-29,0.0,600398
89,2020-01-13,1.0,600449
229,2020-01-14,0.9765186309814453,600449
369,2020-01-15,0.0,600449
509,2020-01-16,0.0,600449
649,2020-01-17,0.0,600449
789,2020-01-20,0.0,600449
929,2020-01-21,0.0,600449
1069,2020-01-22,0.0,600449
1209,2020-01-23,0.0,600449
1349,2020-02-03,0.0,600449
1489,2020-02-04,0.0,600449
1629,2020-02-05,0.0,600449
1769,2020-02-06,0.0,600449
1909,2020-02-07,0.0,600449
2049,2020-02-10,0.5603952407836914,600449
2189,2020-02-11,1.0,600449
2329,2020-02-12,1.0,600449
2469,2020-02-13,1.0,600449
2609,2020-02-14,1.0,600449
2749,2020-02-17,1.0,600449
2889,2020-02-18,1.0,600449
3029,2020-02-19,1.0,600449
3169,2020-02-20,1.0,600449
3309,2020-02-21,1.0,600449
3449,2020-02-24,1.0,600449
3589,2020-02-25,1.0,600449
3729,2020-02-26,1.0,600449
3869,2020-02-27,0.0,600449
4009,2020-02-28,0.0,600449
4149,2020-02-29,0.0,600449
21,2020-01-13,1.0,600459
161,2020-01-14,0.049430251121520996,600459
301,2020-01-15,0.0,600459
441,2020-01-16,0.0,600459
581,2020-01-17,0.0,600459
721,2020-01-20,0.0,600459
861,2020-01-21,0.0,600459
1001,2020-01-22,0.0,600459
1141,2020-01-23,0.0,600459
1281,2020-02-03,0.0,600459
1421,2020-02-04,0.0,600459
1561,2020-02-05,0.0,600459
1701,2020-02-06,0.0,600459
1841,2020-02-07,0.0,600459
1981,2020-02-10,1.0,600459
2121,2020-02-11,1.0,600459
2261,2020-02-12,1.0,600459
2401,2020-02-13,1.0,600459
2541,2020-02-14,1.0,600459
2681,2020-02-17,1.0,600459
2821,2020-02-18,1.0,600459
2961,2020-02-19,1.0,600459
3101,2020-02-20,1.0,600459
3241,2020-02-21,1.0,600459
3381,2020-02-24,1.0,600459
3521,2020-02-25,1.0,600459
3661,2020-02-26,0.7260632514953613,600459
3801,2020-02-27,0.0,600459
3941,2020-02-28,0.0,600459
4081,2020-02-29,0.0,600459
119,2020-01-13,1.0,600522
259,2020-01-14,0.8333828449249268,600522
399,2020-01-15,0.0,600522
539,2020-01-16,0.0,600522
679,2020-01-17,0.0,600522
819,2020-01-20,0.0,600522
959,2020-01-21,0.0,600522
1099,2020-01-22,0.0,600522
1239,2020-01-23,0.0,600522
1379,2020-02-03,0.0,600522
1519,2020-02-04,0.0,600522
1659,2020-02-05,0.0,600522
1799,2020-02-06,0.0,600522
1939,2020-02-07,0.0,600522
2079,2020-02-10,0.9823129177093506,600522
2219,2020-02-11,1.0,600522
2359,2020-02-12,1.0,600522
2499,2020-02-13,1.0,600522
2639,2020-02-14,1.0,600522
2779,2020-02-17,1.0,600522
2919,2020-02-18,1.0,600522
3059,2020-02-19,1.0,600522
3199,2020-02-20,1.0,600522
3339,2020-02-21,1.0,600522
3479,2020-02-24,1.0,600522
3619,2020-02-25,1.0,600522
3759,2020-02-26,1.0,600522
3899,2020-02-27,0.0,600522
4039,2020-02-28,0.0,600522
4179,2020-02-29,0.0,600522
4,2020-01-13,0.7108047008514404,600598
144,2020-01-14,0.0,600598
284,2020-01-15,0.0,600598
424,2020-01-16,0.0,600598
564,2020-01-17,0.0,600598
704,2020-01-20,0.0,600598
844,2020-01-21,0.0,600598
984,2020-01-22,0.0,600598
1124,2020-01-23,0.0,600598
1264,2020-02-03,0.0,600598
1404,2020-02-04,0.0,600598
1544,2020-02-05,0.0,600598
1684,2020-02-06,0.0,600598
1824,2020-02-07,0.0,600598
1964,2020-02-10,0.0,600598
2104,2020-02-11,1.0,600598
2244,2020-02-12,1.0,600598
2384,2020-02-13,1.0,600598
2524,2020-02-14,1.0,600598
2664,2020-02-17,1.0,600598
2804,2020-02-18,1.0,600598
2944,2020-02-19,1.0,600598
3084,2020-02-20,1.0,600598
3224,2020-02-21,1.0,600598
3364,2020-02-24,1.0,600598
3504,2020-02-25,1.0,600598
3644,2020-02-26,0.0,600598
3784,2020-02-27,0.0,600598
3924,2020-02-28,0.0,600598
4064,2020-02-29,0.0,600598
82,2020-01-13,1.0,600603
222,2020-01-14,0.3666515350341797,600603
362,2020-01-15,0.0,600603
502,2020-01-16,0.0,600603
642,2020-01-17,0.0,600603
782,2020-01-20,0.0,600603
922,2020-01-21,0.0,600603
1062,2020-01-22,0.0,600603
1202,2020-01-23,0.0,600603
1342,2020-02-03,0.0,600603
1482,2020-02-04,0.0,600603
1622,2020-02-05,0.0,600603
1762,2020-02-06,0.0,600603
1902,2020-02-07,0.0,600603
2042,2020-02-10,1.0,600603
2182,2020-02-11,1.0,600603
2322,2020-02-12,1.0,600603
2462,2020-02-13,1.0,600603
2602,2020-02-14,1.0,600603
2742,2020-02-17,1.0,600603
2882,2020-02-18,1.0,600603
3022,2020-02-19,1.0,600603
3162,2020-02-20,1.0,600603
3302,2020-02-21,1.0,600603
3442,2020-02-24,1.0,600603
3582,2020-02-25,1.0,600603
3722,2020-02-26,1.0,600603
3862,2020-02-27,0.0,600603
4002,2020-02-28,0.0,600603
4142,2020-02-29,0.0,600603
125,2020-01-13,1.0,600643
265,2020-01-14,1.0,600643
405,2020-01-15,0.0,600643
545,2020-01-16,0.0,600643
685,2020-01-17,0.0,600643
825,2020-01-20,0.0,600643
965,2020-01-21,0.0,600643
1105,2020-01-22,0.0,600643
1245,2020-01-23,0.0,600643
1385,2020-02-03,0.0,600643
1525,2020-02-04,0.0,600643
1665,2020-02-05,0.0,600643
1805,2020-02-06,0.0,600643
1945,2020-02-07,0.0,600643
2085,2020-02-10,1.0,600643
2225,2020-02-11,1.0,600643
2365,2020-02-12,1.0,600643
2505,2020-02-13,1.0,600643
2645,2020-02-14,1.0,600643
2785,2020-02-17,1.0,600643
2925,2020-02-18,1.0,600643
3065,2020-02-19,1.0,600643
3205,2020-02-20,1.0,600643
3345,2020-02-21,1.0,600643
3485,2020-02-24,1.0,600643
3625,2020-02-25,1.0,600643
3765,2020-02-26,1.0,600643
3905,2020-02-27,0.0,600643
4045,2020-02-28,0.0,600643
4185,2020-02-29,0.0,600643
87,2020-01-13,1.0,600720
227,2020-01-14,0.9765186309814453,600720
367,2020-01-15,0.0,600720
507,2020-01-16,0.0,600720
647,2020-01-17,0.0,600720
787,2020-01-20,0.0,600720
927,2020-01-21,0.0,600720
1067,2020-01-22,0.0,600720
1207,2020-01-23,0.0,600720
1347,2020-02-03,0.0,600720
1487,2020-02-04,0.0,600720
1627,2020-02-05,0.0,600720
1767,2020-02-06,0.0,600720
1907,2020-02-07,0.0,600720
2047,2020-02-10,0.5603952407836914,600720
2187,2020-02-11,1.0,600720
2327,2020-02-12,1.0,600720
2467,2020-02-13,1.0,600720
2607,2020-02-14,1.0,600720
2747,2020-02-17,1.0,600720
2887,2020-02-18,1.0,600720
3027,2020-02-19,1.0,600720
3167,2020-02-20,1.0,600720
3307,2020-02-21,1.0,600720
3447,2020-02-24,1.0,600720
3587,2020-02-25,1.0,600720
3727,2020-02-26,1.0,600720
3867,2020-02-27,0.0,600720
4007,2020-02-28,0.0,600720
4147,2020-02-29,0.0,600720
107,2020-01-13,1.0,600728
247,2020-01-14,0.0,600728
387,2020-01-15,0.0,600728
527,2020-01-16,0.0,600728
667,2020-01-17,0.0,600728
807,2020-01-20,0.0,600728
947,2020-01-21,0.0,600728
1087,2020-01-22,0.0,600728
1227,2020-01-23,0.0,600728
1367,2020-02-03,0.0,600728
1507,2020-02-04,0.0,600728
1647,2020-02-05,0.0,600728
1787,2020-02-06,0.0,600728
1927,2020-02-07,0.0,600728
2067,2020-02-10,1.0,600728
2207,2020-02-11,1.0,600728
2347,2020-02-12,1.0,600728
2487,2020-02-13,1.0,600728
2627,2020-02-14,1.0,600728
2767,2020-02-17,1.0,600728
2907,2020-02-18,1.0,600728
3047,2020-02-19,1.0,600728
3187,2020-02-20,1.0,600728
3327,2020-02-21,1.0,600728
3467,2020-02-24,1.0,600728
3607,2020-02-25,1.0,600728
3747,2020-02-26,1.0,600728
3887,2020-02-27,0.0,600728
4027,2020-02-28,0.0,600728
4167,2020-02-29,0.0,600728
38,2020-01-13,1.0,600779
178,2020-01-14,1.0,600779
318,2020-01-15,1.0,600779
458,2020-01-16,1.0,600779
598,2020-01-17,1.0,600779
738,2020-01-20,1.0,600779
878,2020-01-21,1.0,600779
1018,2020-01-22,1.0,600779
1158,2020-01-23,1.0,600779
1298,2020-02-03,1.0,600779
1438,2020-02-04,1.0,600779
1578,2020-02-05,1.0,600779
1718,2020-02-06,1.0,600779
1858,2020-02-07,1.0,600779
1998,2020-02-10,1.0,600779
2138,2020-02-11,1.0,600779
2278,2020-02-12,1.0,600779
2418,2020-02-13,1.0,600779
2558,2020-02-14,1.0,600779
2698,2020-02-17,1.0,600779
2838,2020-02-18,1.0,600779
2978,2020-02-19,1.0,600779
3118,2020-02-20,1.0,600779
3258,2020-02-21,1.0,600779
3398,2020-02-24,1.0,600779
3538,2020-02-25,1.0,600779
3678,2020-02-26,1.0,600779
3818,2020-02-27,1.0,600779
3958,2020-02-28,1.0,600779
4098,2020-02-29,1.0,600779
19,2020-01-13,0.7559814453125,600782
159,2020-01-14,0.0,600782
299,2020-01-15,0.0,600782
439,2020-01-16,0.0,600782
579,2020-01-17,0.0,600782
719,2020-01-20,0.0,600782
859,2020-01-21,0.0,600782
999,2020-01-22,0.0,600782
1139,2020-01-23,0.0,600782
1279,2020-02-03,0.0,600782
1419,2020-02-04,0.0,600782
1559,2020-02-05,0.0,600782
1699,2020-02-06,0.0,600782
1839,2020-02-07,0.0,600782
1979,2020-02-10,0.43537473678588867,600782
2119,2020-02-11,1.0,600782
2259,2020-02-12,1.0,600782
2399,2020-02-13,1.0,600782
2539,2020-02-14,1.0,600782
2679,2020-02-17,1.0,600782
2819,2020-02-18,1.0,600782
2959,2020-02-19,1.0,600782
3099,2020-02-20,1.0,600782
3239,2020-02-21,1.0,600782
3379,2020-02-24,1.0,600782
3519,2020-02-25,1.0,600782
3659,2020-02-26,0.6375284194946289,600782
3799,2020-02-27,0.0,600782
3939,2020-02-28,0.0,600782
4079,2020-02-29,0.0,600782
84,2020-01-13,1.0,600811
224,2020-01-14,0.3666515350341797,600811
364,2020-01-15,0.0,600811
504,2020-01-16,0.0,600811
644,2020-01-17,0.0,600811
784,2020-01-20,0.0,600811
924,2020-01-21,0.0,600811
1064,2020-01-22,0.0,600811
1204,2020-01-23,0.0,600811
1344,2020-02-03,0.0,600811
1484,2020-02-04,0.0,600811
1624,2020-02-05,0.0,600811
1764,2020-02-06,0.0,600811
1904,2020-02-07,0.0,600811
2044,2020-02-10,1.0,600811
2184,2020-02-11,1.0,600811
2324,2020-02-12,1.0,600811
2464,2020-02-13,1.0,600811
2604,2020-02-14,1.0,600811
2744,2020-02-17,1.0,600811
2884,2020-02-18,1.0,600811
3024,2020-02-19,1.0,600811
3164,2020-02-20,1.0,600811
3304,2020-02-21,1.0,600811
3444,2020-02-24,1.0,600811
3584,2020-02-25,1.0,600811
3724,2020-02-26,1.0,600811
3864,2020-02-27,0.0,600811
4004,2020-02-28,0.0,600811
4144,2020-02-29,0.0,600811
90,2020-01-13,0.3463174104690552,600846
230,2020-01-14,0.0,600846
370,2020-01-15,0.0,600846
510,2020-01-16,0.0,600846
650,2020-01-17,0.0,600846
790,2020-01-20,0.0,600846
930,2020-01-21,0.0,600846
1070,2020-01-22,0.0,600846
1210,2020-01-23,0.0,600846
1350,2020-02-03,0.0,600846
1490,2020-02-04,0.0,600846
1630,2020-02-05,0.0,600846
1770,2020-02-06,0.0,600846
1910,2020-02-07,0.0,600846
2050,2020-02-10,1.0,600846
2190,2020-02-11,1.0,600846
2330,2020-02-12,1.0,600846
2470,2020-02-13,1.0,600846
2610,2020-02-14,1.0,600846
2750,2020-02-17,1.0,600846
2890,2020-02-18,1.0,600846
3030,2020-02-19,1.0,600846
3170,2020-02-20,1.0,600846
3310,2020-02-21,1.0,600846
3450,2020-02-24,1.0,600846
3590,2020-02-25,1.0,600846
3730,2020-02-26,0.0,600846
3870,2020-02-27,0.0,600846
4010,2020-02-28,0.0,600846
4150,2020-02-29,0.0,600846
127,2020-01-13,1.0,600901
267,2020-01-14,1.0,600901
407,2020-01-15,0.0,600901
547,2020-01-16,0.0,600901
687,2020-01-17,0.0,600901
827,2020-01-20,0.0,600901
967,2020-01-21,0.0,600901
1107,2020-01-22,0.0,600901
1247,2020-01-23,0.0,600901
1387,2020-02-03,0.0,600901
1527,2020-02-04,0.0,600901
1667,2020-02-05,0.0,600901
1807,2020-02-06,0.0,600901
1947,2020-02-07,0.0,600901
2087,2020-02-10,1.0,600901
2227,2020-02-11,1.0,600901
2367,2020-02-12,1.0,600901
2507,2020-02-13,1.0,600901
2647,2020-02-14,1.0,600901
2787,2020-02-17,1.0,600901
2927,2020-02-18,1.0,600901
3067,2020-02-19,1.0,600901
3207,2020-02-20,1.0,600901
3347,2020-02-21,1.0,600901
3487,2020-02-24,1.0,600901
3627,2020-02-25,1.0,600901
3767,2020-02-26,1.0,600901
3907,2020-02-27,0.0,600901
4047,2020-02-28,0.0,600901
4187,2020-02-29,0.0,600901
122,2020-01-13,0.17695379257202148,600919
262,2020-01-14,0.0,600919
402,2020-01-15,0.0,600919
542,2020-01-16,0.0,600919
682,2020-01-17,0.0,600919
822,2020-01-20,0.0,600919
962,2020-01-21,0.0,600919
1102,2020-01-22,0.0,600919
1242,2020-01-23,0.0,600919
1382,2020-02-03,0.0,600919
1522,2020-02-04,0.0,600919
1662,2020-02-05,0.0,600919
1802,2020-02-06,0.0,600919
1942,2020-02-07,0.0,600919
2082,2020-02-10,0.0,600919
2222,2020-02-11,0.0,600919
2362,2020-02-12,0.0,600919
2502,2020-02-13,0.0,600919
2642,2020-02-14,0.0,600919
2782,2020-02-17,0.0,600919
2922,2020-02-18,0.0,600919
3062,2020-02-19,0.06485342979431152,600919
3202,2020-02-20,0.5126267671585083,600919
3342,2020-02-21,0.7824127674102783,600919
3482,2020-02-24,0.6790762543678284,600919
3622,2020-02-25,0.0,600919
3762,2020-02-26,0.0,600919
3902,2020-02-27,0.0,600919
4042,2020-02-28,0.0,600919
4182,2020-02-29,0.0,600919
132,2020-01-13,1.0,600933
272,2020-01-14,0.2853250503540039,600933
412,2020-01-15,0.0,600933
552,2020-01-16,0.0,600933
692,2020-01-17,0.0,600933
832,2020-01-20,0.0,600933
972,2020-01-21,0.0,600933
1112,2020-01-22,0.0,600933
1252,2020-01-23,0.0,600933
1392,2020-02-03,0.0,600933
1532,2020-02-04,0.0,600933
1672,2020-02-05,0.0,600933
1812,2020-02-06,0.0,600933
1952,2020-02-07,0.0,600933
2092,2020-02-10,1.0,600933
2232,2020-02-11,1.0,600933
2372,2020-02-12,1.0,600933
2512,2020-02-13,1.0,600933
2652,2020-02-14,1.0,600933
2792,2020-02-17,1.0,600933
2932,2020-02-18,1.0,600933
3072,2020-02-19,1.0,600933
3212,2020-02-20,1.0,600933
3352,2020-02-21,1.0,600933
3492,2020-02-24,1.0,600933
3632,2020-02-25,1.0,600933
3772,2020-02-26,1.0,600933
3912,2020-02-27,0.0,600933
4052,2020-02-28,0.0,600933
4192,2020-02-29,0.0,600933
63,2020-01-13,0.5602116584777832,601021
203,2020-01-14,0.0,601021
343,2020-01-15,0.0,601021
483,2020-01-16,0.0,601021
623,2020-01-17,0.0,601021
763,2020-01-20,0.0,601021
903,2020-01-21,0.0,601021
1043,2020-01-22,0.0,601021
1183,2020-01-23,0.0,601021
1323,2020-02-03,0.0,601021
1463,2020-02-04,0.0,601021
1603,2020-02-05,0.0,601021
1743,2020-02-06,0.0,601021
1883,2020-02-07,0.0,601021
2023,2020-02-10,1.0,601021
2163,2020-02-11,1.0,601021
2303,2020-02-12,1.0,601021
2443,2020-02-13,1.0,601021
2583,2020-02-14,1.0,601021
2723,2020-02-17,1.0,601021
2863,2020-02-18,1.0,601021
3003,2020-02-19,1.0,601021
3143,2020-02-20,1.0,601021
3283,2020-02-21,1.0,601021
3423,2020-02-24,1.0,601021
3563,2020-02-25,1.0,601021
3703,2020-02-26,0.644749641418457,601021
3843,2020-02-27,0.0,601021
3983,2020-02-28,0.0,601021
4123,2020-02-29,0.0,601021
123,2020-01-13,0.17695379257202148,601166
263,2020-01-14,0.0,601166
403,2020-01-15,0.0,601166
543,2020-01-16,0.0,601166
683,2020-01-17,0.0,601166
823,2020-01-20,0.0,601166
963,2020-01-21,0.0,601166
1103,2020-01-22,0.0,601166
1243,2020-01-23,0.0,601166
1383,2020-02-03,0.0,601166
1523,2020-02-04,0.0,601166
1663,2020-02-05,0.0,601166
1803,2020-02-06,0.0,601166
1943,2020-02-07,0.0,601166
2083,2020-02-10,0.0,601166
2223,2020-02-11,0.0,601166
2363,2020-02-12,0.0,601166
2503,2020-02-13,0.0,601166
